Date;Open;High;Low;Close;Volume
2024.05.29 19:10;2339.55;2339.55;2336.94;2337.02;352
2024.05.29 19:15;2337.02;2338.0;2336.1;2337.71;408
2024.05.29 19:20;2337.72;2339.16;2337.56;2337.95;354
2024.05.29 19:25;2337.96;2338.8;2337.59;2338.63;347
2024.05.29 19:30;2338.62;2338.77;2337.46;2338.61;325
2024.05.29 19:35;2338.66;2340.57;2338.48;2340.1;298
2024.05.29 19:40;2340.1;2340.45;2339.61;2339.78;314
2024.05.29 19:45;2339.77;2340.41;2339.71;2340.01;273
2024.05.29 19:50;2339.97;2341.22;2339.96;2340.47;266
2024.05.29 19:55;2340.47;2341.96;2340.46;2341.96;321
2024.05.29 20:00;2341.89;2342.31;2340.38;2341.3;433
2024.05.29 20:05;2341.37;2341.6;2340.01;2340.09;375
2024.05.29 20:10;2340.16;2340.7;2339.47;2340.18;275
2024.05.29 20:15;2340.22;2341.52;2339.42;2341.17;284
2024.05.29 20:20;2341.25;2341.66;2340.26;2340.5;260
2024.05.29 20:25;2340.47;2341.84;2340.12;2341.45;256
2024.05.29 20:30;2341.44;2341.83;2341.01;2341.79;223
2024.05.29 20:35;2341.8;2342.89;2341.8;2342.89;243
2024.05.29 20:40;2342.89;2343.17;2342.51;2342.82;242
2024.05.29 20:45;2342.82;2343.34;2342.58;2343.23;204
2024.05.29 20:50;2343.24;2344.12;2343.03;2344.12;294
2024.05.29 20:55;2344.19;2344.31;2343.66;2343.71;248
2024.05.29 21:00;2343.71;2344.35;2343.01;2343.31;259
2024.05.29 21:05;2343.31;2343.92;2343.11;2343.61;248
2024.05.29 21:10;2343.61;2344.02;2343.46;2343.71;244
2024.05.29 21:15;2343.68;2343.79;2341.7;2341.81;305
2024.05.29 21:20;2341.87;2342.06;2341.57;2342.05;234
2024.05.29 21:25;2342.08;2342.34;2341.61;2341.78;227
2024.05.29 21:30;2341.72;2341.83;2340.96;2341.16;204
2024.05.29 21:35;2341.15;2341.29;2340.1;2340.25;184
2024.05.29 21:40;2340.24;2340.4;2339.59;2339.59;218
2024.05.29 21:45;2339.5;2339.77;2338.51;2339.38;285
2024.05.29 21:50;2339.38;2339.48;2338.26;2338.67;239
2024.05.29 21:55;2338.63;2338.86;2338.11;2338.24;220
2024.05.29 22:00;2338.29;2338.34;2337.64;2337.9;234
2024.05.29 22:05;2337.89;2338.45;2337.89;2338.45;209
2024.05.29 22:10;2338.46;2339.01;2338.15;2339.01;194
2024.05.29 22:15;2338.99;2339.06;2338.51;2338.86;231
2024.05.29 22:20;2338.86;2339.28;2338.41;2339.23;205
2024.05.29 22:25;2339.23;2339.36;2337.53;2337.79;232
2024.05.29 22:30;2337.82;2338.14;2336.98;2336.98;244
2024.05.29 22:35;2336.95;2338.01;2336.91;2337.65;224
2024.05.29 22:40;2337.64;2338.27;2336.91;2337.81;251
2024.05.29 22:45;2337.81;2338.2;2336.74;2337.02;238
2024.05.29 22:50;2337.11;2337.33;2336.73;2336.93;273
2024.05.29 22:55;2336.96;2337.26;2336.48;2336.69;293
2024.05.29 23:00;2336.87;2338.26;2336.05;2338.24;221
2024.05.29 23:05;2338.23;2338.37;2337.71;2337.73;150
2024.05.29 23:10;2337.73;2337.73;2337.04;2337.62;141
2024.05.29 23:15;2337.62;2337.62;2336.59;2336.86;118
2024.05.29 23:20;2336.86;2337.13;2336.5;2336.92;120
2024.05.29 23:25;2336.91;2337.29;2336.51;2336.99;126
2024.05.29 23:30;2336.99;2337.61;2336.84;2337.5;144
2024.05.29 23:35;2337.53;2338.1;2337.33;2337.54;136
2024.05.29 23:40;2337.47;2338.64;2336.89;2337.34;160
2024.05.29 23:45;2337.33;2337.97;2337.26;2337.28;120
2024.05.29 23:50;2337.39;2338.12;2337.18;2338.04;122
2024.05.29 23:55;2338.24;2338.63;2337.97;2338.0;136
2024.05.30 01:00;2337.88;2339.06;2337.34;2338.67;395
2024.05.30 01:05;2338.65;2338.92;2338.29;2338.67;95
2024.05.30 01:10;2338.66;2339.11;2338.22;2338.41;110
2024.05.30 01:15;2338.4;2339.14;2337.88;2337.88;155
2024.05.30 01:20;2337.98;2339.08;2337.78;2339.08;158
2024.05.30 01:25;2339.07;2339.21;2338.4;2338.8;132
2024.05.30 01:30;2338.76;2338.96;2338.0;2338.07;58
2024.05.30 01:35;2337.92;2338.03;2337.57;2337.75;86
2024.05.30 01:40;2337.73;2337.77;2337.26;2337.58;102
2024.05.30 01:45;2337.5;2337.72;2337.22;2337.46;97
2024.05.30 01:50;2337.46;2337.9;2337.25;2337.68;101
2024.05.30 01:55;2337.69;2337.81;2337.59;2337.66;69
2024.05.30 02:00;2337.68;2338.15;2337.63;2338.07;114
2024.05.30 02:05;2338.08;2338.28;2337.7;2338.15;116
2024.05.30 02:10;2338.15;2338.5;2338.0;2338.49;82
2024.05.30 02:15;2338.51;2338.87;2338.5;2338.79;111
2024.05.30 02:20;2338.79;2339.1;2338.62;2338.79;100
2024.05.30 02:25;2338.84;2338.85;2338.3;2338.49;103
2024.05.30 02:30;2338.49;2338.8;2337.99;2338.46;139
2024.05.30 02:35;2338.45;2338.45;2337.81;2338.09;125
2024.05.30 02:40;2338.09;2338.46;2337.65;2338.01;155
2024.05.30 02:45;2338.02;2338.81;2337.96;2338.72;176
2024.05.30 02:50;2338.72;2339.1;2338.16;2338.19;200
2024.05.30 02:55;2338.19;2338.98;2338.19;2338.4;160
2024.05.30 03:00;2338.39;2338.39;2335.98;2336.85;353
2024.05.30 03:05;2336.99;2337.56;2336.31;2336.82;298
2024.05.30 03:10;2336.71;2337.1;2336.36;2336.69;261
2024.05.30 03:15;2336.68;2337.47;2336.55;2336.67;250
2024.05.30 03:20;2336.66;2336.88;2335.93;2336.45;200
2024.05.30 03:25;2336.24;2336.91;2335.65;2336.74;273
2024.05.30 03:30;2336.78;2337.44;2336.47;2336.91;233
2024.05.30 03:35;2336.92;2336.98;2334.11;2335.17;315
2024.05.30 03:40;2335.18;2335.28;2334.24;2335.28;249
2024.05.30 03:45;2335.28;2336.42;2335.28;2336.29;219
2024.05.30 03:50;2336.31;2337.47;2336.18;2336.62;274
2024.05.30 03:55;2336.79;2337.49;2336.11;2336.96;324
2024.05.30 04:00;2337.04;2337.68;2335.37;2335.95;505
2024.05.30 04:05;2335.89;2336.87;2335.11;2336.19;447
2024.05.30 04:10;2336.19;2339.13;2336.16;2339.09;379
2024.05.30 04:15;2339.15;2339.85;2338.6;2339.73;362
2024.05.30 04:20;2339.74;2339.91;2337.88;2338.17;333
2024.05.30 04:25;2338.19;2338.53;2337.82;2338.3;319
2024.05.30 04:30;2338.26;2338.3;2336.92;2337.09;403
2024.05.30 04:35;2337.01;2337.2;2334.83;2335.28;444
2024.05.30 04:40;2335.31;2336.11;2333.71;2333.71;457
2024.05.30 04:45;2333.64;2335.19;2333.19;2334.71;422
2024.05.30 04:50;2334.74;2334.74;2332.92;2334.13;437
2024.05.30 04:55;2334.1;2334.6;2333.08;2334.11;415
2024.05.30 05:00;2333.98;2335.01;2333.37;2334.7;404
2024.05.30 05:05;2334.71;2336.48;2334.64;2336.36;378
2024.05.30 05:10;2336.29;2336.63;2335.47;2336.16;331
2024.05.30 05:15;2336.16;2336.25;2333.95;2334.97;247
2024.05.30 05:20;2334.88;2334.97;2333.52;2333.73;312
2024.05.30 05:25;2333.74;2334.61;2333.49;2334.59;231
2024.05.30 05:30;2334.64;2334.67;2332.14;2333.38;409
2024.05.30 05:35;2333.41;2334.01;2331.64;2331.88;449
2024.05.30 05:40;2331.86;2332.51;2328.08;2329.64;497
2024.05.30 05:45;2329.68;2330.34;2328.6;2329.27;452
2024.05.30 05:50;2329.09;2330.98;2328.46;2330.61;488
2024.05.30 05:55;2330.6;2331.68;2330.34;2330.84;424
2024.05.30 06:00;2330.89;2331.14;2330.01;2330.52;417
2024.05.30 06:05;2330.67;2331.01;2329.2;2330.73;430
2024.05.30 06:10;2330.73;2330.95;2330.13;2330.76;395
2024.05.30 06:15;2330.75;2332.59;2330.75;2332.48;378
2024.05.30 06:20;2332.44;2332.98;2331.27;2332.02;356
2024.05.30 06:25;2331.96;2332.55;2331.1;2332.55;347
2024.05.30 06:30;2332.55;2333.33;2331.88;2332.9;322
2024.05.30 06:35;2332.79;2334.86;2332.5;2334.17;250
2024.05.30 06:40;2334.24;2335.02;2333.8;2334.56;286
2024.05.30 06:45;2334.57;2334.94;2333.58;2334.77;253
2024.05.30 06:50;2334.68;2334.92;2333.8;2334.56;259
2024.05.30 06:55;2334.53;2335.0;2333.96;2334.43;232
2024.05.30 07:00;2334.43;2335.08;2334.14;2334.47;221
2024.05.30 07:05;2334.37;2335.56;2334.36;2335.37;234
2024.05.30 07:10;2335.4;2336.38;2335.38;2336.19;222
2024.05.30 07:15;2336.19;2336.53;2335.72;2336.25;230
2024.05.30 07:20;2336.24;2336.4;2335.47;2335.48;203
2024.05.30 07:25;2335.48;2335.98;2335.18;2335.35;212
2024.05.30 07:30;2335.34;2335.77;2334.86;2334.86;218
2024.05.30 07:35;2334.86;2335.12;2334.54;2334.76;252
2024.05.30 07:40;2334.77;2335.4;2334.09;2335.38;242
2024.05.30 07:45;2335.26;2336.42;2334.86;2336.42;295
2024.05.30 07:50;2336.44;2337.2;2336.17;2336.52;343
2024.05.30 07:55;2336.63;2336.71;2335.25;2335.32;240
2024.05.30 08:00;2335.26;2335.52;2334.68;2335.47;234
2024.05.30 08:05;2335.47;2335.58;2334.69;2335.09;190
2024.05.30 08:10;2335.04;2335.85;2334.99;2335.43;192
2024.05.30 08:15;2335.42;2335.6;2333.91;2334.64;252
2024.05.30 08:20;2334.59;2334.8;2333.31;2333.33;235
2024.05.30 08:25;2333.31;2333.38;2331.99;2332.18;250
2024.05.30 08:30;2332.13;2332.31;2325.43;2327.74;509
2024.05.30 08:35;2327.73;2328.31;2326.24;2327.19;474
2024.05.30 08:40;2327.1;2327.71;2325.87;2327.14;464
2024.05.30 08:45;2327.12;2327.54;2323.23;2324.14;452
2024.05.30 08:50;2324.11;2324.79;2322.74;2323.25;508
2024.05.30 08:55;2323.21;2325.79;2322.96;2325.05;460
2024.05.30 09:00;2325.06;2326.12;2324.0;2325.26;458
2024.05.30 09:05;2325.28;2326.75;2324.74;2326.4;457
2024.05.30 09:10;2326.39;2327.46;2326.06;2326.49;428
2024.05.30 09:15;2326.43;2327.24;2324.93;2325.86;450
2024.05.30 09:20;2325.82;2328.07;2325.55;2328.01;420
2024.05.30 09:25;2327.98;2328.88;2327.45;2328.3;425
2024.05.30 09:30;2328.32;2330.04;2328.32;2329.39;416
2024.05.30 09:35;2329.38;2330.1;2328.98;2329.29;392
2024.05.30 09:40;2329.32;2329.74;2328.66;2329.57;396
2024.05.30 09:45;2329.6;2330.86;2328.85;2330.85;388
2024.05.30 09:50;2330.78;2332.64;2330.54;2332.53;428
2024.05.30 09:55;2332.5;2333.07;2331.82;2333.07;380
2024.05.30 10:00;2332.98;2336.02;2332.3;2335.05;432
2024.05.30 10:05;2335.05;2335.76;2333.89;2334.59;402
2024.05.30 10:10;2334.38;2337.18;2334.37;2336.88;398
2024.05.30 10:15;2336.71;2337.75;2335.47;2337.21;409
2024.05.30 10:20;2337.25;2337.31;2334.9;2335.02;380
2024.05.30 10:25;2335.12;2335.94;2334.64;2335.62;371
2024.05.30 10:30;2335.44;2335.93;2333.94;2333.95;380
2024.05.30 10:35;2333.97;2334.12;2332.71;2333.38;378
2024.05.30 10:40;2333.38;2333.88;2332.69;2333.68;351
2024.05.30 10:45;2333.74;2335.04;2333.74;2334.43;444
2024.05.30 10:50;2334.27;2334.92;2333.69;2334.51;327
2024.05.30 10:55;2334.49;2335.4;2333.76;2334.36;304
2024.05.30 11:00;2334.37;2335.3;2334.13;2334.91;347
2024.05.30 11:05;2334.92;2334.98;2333.28;2334.17;357
2024.05.30 11:10;2334.07;2334.19;2332.15;2332.77;356
2024.05.30 11:15;2332.77;2333.93;2331.95;2333.92;364
2024.05.30 11:20;2333.92;2335.09;2333.53;2334.41;349
2024.05.30 11:25;2334.41;2334.7;2333.66;2334.19;345
2024.05.30 11:30;2334.19;2334.87;2333.47;2334.69;321
2024.05.30 11:35;2334.69;2335.2;2333.09;2333.71;408
2024.05.30 11:40;2333.71;2334.53;2333.01;2333.15;337
2024.05.30 11:45;2333.15;2335.43;2333.04;2334.49;377
2024.05.30 11:50;2334.5;2334.73;2333.65;2334.18;372
2024.05.30 11:55;2334.17;2335.84;2333.94;2335.11;325
2024.05.30 12:00;2335.08;2335.77;2334.24;2335.72;313
2024.05.30 12:05;2335.76;2337.84;2335.76;2337.21;356
2024.05.30 12:10;2337.28;2337.73;2336.9;2337.25;302
2024.05.30 12:15;2337.25;2337.47;2336.24;2336.57;323
2024.05.30 12:20;2336.53;2336.62;2334.46;2335.85;368
2024.05.30 12:25;2335.72;2338.04;2334.82;2336.98;377
2024.05.30 12:30;2337.0;2337.57;2334.57;2334.57;320
2024.05.30 12:35;2334.59;2334.69;2332.28;2332.79;345
2024.05.30 12:40;2332.83;2333.78;2332.41;2333.31;363
2024.05.30 12:45;2333.22;2333.25;2331.72;2332.15;362
2024.05.30 12:50;2332.15;2333.38;2331.93;2332.53;344
2024.05.30 12:55;2332.53;2333.22;2331.88;2333.18;331
2024.05.30 13:00;2333.22;2333.51;2331.97;2332.07;371
2024.05.30 13:05;2332.05;2332.71;2331.36;2331.54;308
2024.05.30 13:10;2331.53;2331.88;2330.8;2331.62;337
2024.05.30 13:15;2331.62;2331.83;2330.69;2331.75;375
2024.05.30 13:20;2331.65;2332.43;2331.16;2331.71;321
2024.05.30 13:25;2331.61;2333.08;2331.53;2333.08;265
2024.05.30 13:30;2333.01;2333.14;2332.07;2333.05;283
2024.05.30 13:35;2333.03;2334.81;2332.76;2334.81;322
2024.05.30 13:40;2334.84;2335.28;2334.06;2335.27;358
2024.05.30 13:45;2335.14;2336.51;2335.01;2336.44;287
2024.05.30 13:50;2336.25;2337.81;2336.09;2336.86;268
2024.05.30 13:55;2336.86;2341.09;2336.86;2340.71;349
2024.05.30 14:00;2340.72;2340.72;2338.52;2339.27;404
2024.05.30 14:05;2339.27;2340.55;2338.93;2339.34;420
2024.05.30 14:10;2339.44;2339.86;2338.26;2338.6;344
2024.05.30 14:15;2338.59;2339.59;2338.53;2338.87;362
2024.05.30 14:20;2338.8;2338.88;2336.67;2337.69;344
2024.05.30 14:25;2337.71;2338.03;2336.79;2337.53;303
2024.05.30 14:30;2337.5;2338.01;2336.78;2337.79;344
2024.05.30 14:35;2337.89;2338.85;2336.85;2338.67;359
2024.05.30 14:40;2338.66;2339.07;2336.99;2338.06;369
2024.05.30 14:45;2338.06;2338.18;2336.61;2336.78;344
2024.05.30 14:50;2336.78;2337.37;2335.32;2336.3;352
2024.05.30 14:55;2336.3;2336.52;2335.44;2335.87;348
2024.05.30 15:00;2335.91;2336.03;2333.97;2335.55;426
2024.05.30 15:05;2335.66;2336.6;2335.14;2335.95;430
2024.05.30 15:10;2335.95;2335.95;2332.04;2334.18;475
2024.05.30 15:15;2334.18;2336.78;2333.67;2336.7;427
2024.05.30 15:20;2336.58;2339.43;2334.58;2339.43;455
2024.05.30 15:25;2339.9;2341.57;2336.4;2336.4;450
2024.05.30 15:30;2336.81;2342.25;2336.79;2341.59;553
2024.05.30 15:35;2341.37;2344.99;2341.37;2343.87;535
2024.05.30 15:40;2343.79;2345.16;2342.68;2342.82;508
2024.05.30 15:45;2342.74;2343.37;2340.77;2341.08;459
2024.05.30 15:50;2340.78;2342.21;2340.03;2342.03;464
2024.05.30 15:55;2342.13;2343.36;2340.93;2341.4;501
2024.05.30 16:00;2341.28;2343.56;2340.65;2341.33;523
2024.05.30 16:05;2341.28;2343.75;2340.36;2341.34;508
2024.05.30 16:10;2341.31;2344.35;2339.83;2344.29;539
2024.05.30 16:15;2344.28;2344.65;2341.2;2341.61;502
2024.05.30 16:20;2341.52;2343.95;2341.52;2343.25;480
2024.05.30 16:25;2343.2;2344.71;2342.92;2343.17;487
2024.05.30 16:30;2343.15;2345.7;2342.66;2345.47;538
2024.05.30 16:35;2345.56;2346.05;2343.29;2343.9;526
2024.05.30 16:40;2343.97;2347.65;2343.97;2346.15;542
2024.05.30 16:45;2346.28;2347.9;2346.07;2346.76;503
2024.05.30 16:50;2346.96;2347.63;2345.49;2347.63;504
2024.05.30 16:55;2347.46;2348.65;2346.46;2348.65;456
2024.05.30 17:00;2348.71;2350.92;2348.08;2349.11;531
2024.05.30 17:05;2349.03;2350.07;2347.85;2348.99;496
2024.05.30 17:10;2349.09;2349.12;2346.82;2347.93;492
2024.05.30 17:15;2347.92;2350.89;2347.63;2350.86;498
2024.05.30 17:20;2350.9;2351.77;2349.34;2349.4;465
2024.05.30 17:25;2349.39;2349.81;2348.09;2348.71;455
2024.05.30 17:30;2348.58;2349.46;2347.57;2348.84;459
2024.05.30 17:35;2348.79;2349.61;2347.65;2349.5;476
2024.05.30 17:40;2349.47;2349.47;2346.05;2346.95;490
2024.05.30 17:45;2347.17;2347.43;2345.2;2345.31;473
2024.05.30 17:50;2345.4;2345.55;2342.77;2343.08;509
2024.05.30 17:55;2343.3;2344.74;2343.03;2344.05;458
2024.05.30 18:00;2343.88;2345.6;2343.37;2344.79;480
2024.05.30 18:05;2344.8;2345.77;2344.11;2344.81;453
2024.05.30 18:10;2344.75;2344.95;2344.0;2344.67;455
2024.05.30 18:15;2344.65;2345.65;2341.82;2342.93;464
2024.05.30 18:20;2342.94;2343.43;2341.88;2343.16;443
2024.05.30 18:25;2343.19;2343.95;2342.54;2342.73;407
2024.05.30 18:30;2342.74;2345.32;2342.13;2344.42;425
2024.05.30 18:35;2344.42;2344.51;2342.55;2343.11;355
2024.05.30 18:40;2343.07;2344.1;2342.43;2344.1;335
2024.05.30 18:45;2344.1;2344.68;2343.26;2343.57;335
2024.05.30 18:50;2343.58;2344.66;2342.98;2344.05;341
2024.05.30 18:55;2344.04;2344.67;2343.85;2343.86;289
2024.05.30 19:00;2343.87;2344.64;2341.7;2341.85;362
2024.05.30 19:05;2341.79;2342.87;2340.96;2341.04;373
2024.05.30 19:10;2340.97;2342.38;2340.95;2341.48;360
2024.05.30 19:15;2341.41;2343.33;2341.09;2343.19;335
2024.05.30 19:20;2343.19;2344.62;2343.0;2343.19;343
2024.05.30 19:25;2343.23;2344.15;2343.0;2343.98;306
2024.05.30 19:30;2344.01;2346.56;2343.76;2345.85;381
2024.05.30 19:35;2345.82;2346.52;2345.03;2346.25;304
2024.05.30 19:40;2346.25;2347.12;2345.98;2347.09;251
2024.05.30 19:45;2346.76;2347.11;2346.15;2346.63;566
2024.05.30 19:50;2346.64;2347.89;2346.48;2347.54;437
2024.05.30 19:55;2347.54;2348.07;2347.17;2347.89;294
2024.05.30 20:00;2347.89;2348.86;2347.04;2347.19;327
2024.05.30 20:05;2347.17;2348.0;2346.65;2346.71;272
